codigo_ibge,municipio,uf,regiao,ano,mes,grupo_desastre,reconhecido,mortos,afetados,prejuizo
4205100,Dona Emma,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4215307,Salete,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4323606,Vista Alegre do Prata,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4211751,Otacílio Costa,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
3202405,Guarapari,ES,Sudeste,1991,4,ENXURRADA,False,0,0,0.0
3203502,Montanha,ES,Sudeste,1991,4,ENXURRADA,False,0,0,0.0
4300059,Água Santa,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4300208,Ajuricaba,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4306304,David Canabarro,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4310363,Imigrante,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4312203,Maximiliano de Almeida,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4313706,Palmeira das Missões,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4304002,Campo Novo,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4318507,São José do Norte,RS,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4203907,Capinzal,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4204707,Cunha Porã,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4210506,Maravilha,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4216008,São Carlos,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
4219309,Videira,SC,Sul,1991,4,ESTIAGEM_SECA,False,0,0,0.0
1500602,Altamira,PA,Norte,1991,4,INUNDACAO,False,0,0,0.0
4315305,Quaraí,RS,Sul,1991,4,ENXURRADA,False,0,0,0.0
5007802,Selvíria,MS,Centro-Oeste,1991,5,GRANIZO,False,0,0,0.0
3202306,Guaçuí,ES,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
3203007,Iúna,ES,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
3203205,Linhares,ES,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
3205101,Viana,ES,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
3300407,Barra Mansa,RJ,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
2611606,Recife,PE,Nordeste,1991,5,ENXURRADA,False,0,800,0.0
3201407,Castelo,ES,Sudeste,1991,5,INUNDACAO,False,0,0,0.0
4207809,Irani,SC,Sul,1991,5,ESTIAGEM_SECA,False,0,0,0.0
2800308,Aracaju,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2800605,Barra dos Coqueiros,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2800704,Brejo Grande,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2803807,Malhada dos Bois,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2804003,Maruim,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2805703,Propriá,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2805901,Riachuelo,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2806107,Rosário do Catete,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
2806701,São Cristóvão,SE,Nordeste,1991,5,ENXURRADA,False,0,0,0.0
3200102,Afonso Cláudio,ES,Sudeste,1991,5,ENXURRADA,False,0,0,0.0
4107306,Doutor Camargo,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,515,0.0
4116604,Nova América da Colina,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,200,0.0
4120606,Prudentópolis,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,300,0.0
4100608,Alto Paraná,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,50,0.0
4114104,Mandaguaçu,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,60,0.0
4113007,Jussara,PR,Sul,1991,6,VENDAVAL_CICLONE,False,0,2,0.0
4219705,Xaxim,SC,Sul,1991,8,GRANIZO,False,0,0,0.0
4203808,Canoinhas,SC,Sul,1991,8,GRANIZO,False,0,0,0.0
4204301,Concórdia,SC,Sul,1991,8,GRANIZO,False,0,0,0.0
4218301,Três Barras,SC,Sul,1991,8,VENDAVAL_CICLONE,False,0,0,0.0
4217501,Seara,SC,Sul,1991,8,GRANIZO,False,0,0,0.0
4210100,Mafra,SC,Sul,1991,8,GRANIZO,False,0,0,0.0
3201902,Domingos Martins,ES,Sudeste,1991,9,ENXURRADA,False,0,0,0.0
5003207,Corumbá,MS,Centro-Oeste,1991,9,EROSAO,False,0,0,0.0
4218301,Três Barras,SC,Sul,1991,9,VENDAVAL_CICLONE,False,0,0,0.0
3523909,Itu,SP,Sudeste,1991,9,ENXURRADA,False,16,3216,0.0
3508405,Cabreúva,SP,Sudeste,1991,10,ENXURRADA,False,8,8,0.0
3540606,Porto Feliz,SP,Sudeste,1991,10,ENXURRADA,False,0,8,0.0
3545209,Salto,SP,Sudeste,1991,10,ENXURRADA,False,0,8,0.0
4202305,Biguaçu,SC,Sul,1991,10,ENXURRADA,False,0,0,0.0
4208450,Itapoá,SC,Sul,1991,10,INUNDACAO,False,0,0,0.0
4200101,Abelardo Luz,SC,Sul,1991,10,VENDAVAL_CICLONE,False,0,0,0.0
3523909,Itu,SP,Sudeste,1991,10,ENXURRADA,False,0,0,0.0
4202404,Blumenau,SC,Sul,1991,10,ENXURRADA,False,0,0,0.0
3520509,Indaiatuba,SP,Sudeste,1991,10,ENXURRADA,False,0,0,0.0
4210001,Luiz Alves,SC,Sul,1991,10,GRANIZO,False,0,0,0.0
4202107,Barra Velha,SC,Sul,1991,10,GRANIZO,False,0,0,0.0
4201000,Anita Garibaldi,SC,Sul,1991,10,VENDAVAL_CICLONE,False,0,0,0.0
4217550,Serra Alta,SC,Sul,1991,10,ENXURRADA,False,0,150,0.0
4202008,Balneário Camboriú,SC,Sul,1991,10,ENXURRADA,False,0,150,0.0
4210902,Modelo,SC,Sul,1991,10,GRANIZO,False,0,0,0.0
4206801,Ibicaré,SC,Sul,1991,10,GRANIZO,False,0,0,0.0
3202504,Ibiraçu,ES,Sudeste,1991,11,GRANIZO,False,0,0,0.0
4201208,Antônio Carlos,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4205209,Erval Velho,SC,Sul,1991,11,GRANIZO,False,0,0,0.0
4205902,Gaspar,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4215703,Santo Amaro da Imperatriz,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4209201,Lacerdópolis,SC,Sul,1991,11,GRANIZO,False,0,15,0.0
4204152,Celso Ramos,SC,Sul,1991,11,GRANIZO,False,0,0,0.0
4205803,Garuva,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4206306,Guabiruba,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4207106,Ilhota,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
4205456,Forquilhinha,SC,Sul,1991,11,ENXURRADA,False,0,1000,0.0
4211900,Palhoça,SC,Sul,1991,11,INUNDACAO,False,1,6396,0.0
4205407,Florianópolis,SC,Sul,1991,11,ENXURRADA,False,0,1500,0.0
4216602,São José,SC,Sul,1991,11,ENXURRADA,False,7,3507,0.0
4212304,Paulo Lopes,SC,Sul,1991,11,INUNDACAO,False,0,30,0.0
4203709,Canelinha,SC,Sul,1991,11,ENXURRADA,False,0,0,0.0
3203809,Muqui,ES,Sudeste,1991,12,ENXURRADA,False,0,0,0.0
2204402,Gilbués,PI,Nordeste,1991,12,ESTIAGEM_SECA,False,0,0,0.0
4201109,Anitápolis,SC,Sul,1991,12,GRANIZO,False,0,15,0.0
3201209,Cachoeiro de Itapemirim,ES,Sudeste,1991,12,ENXURRADA,False,0,0,0.0
4201802,Atalanta,SC,Sul,1991,12,INUNDACAO,False,0,0,0.0
2800308,Aracaju,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2800605,Barra dos Coqueiros,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2800704,Brejo Grande,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2803807,Malhada dos Bois,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2804003,Maruim,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2805703,Propriá,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2805901,Riachuelo,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2806107,Rosário do Catete,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
2806701,São Cristóvão,SE,Nordeste,1991,12,ENXURRADA,False,0,0,0.0
4106902,Curitiba,PR,Sul,1992,1,ALAGAMENTO,False,0,1538,0.0
4201802,Atalanta,SC,Sul,1992,1,GRANIZO,False,0,0,0.0
2205805,Luzilândia,PI,Nordeste,1992,1,ESTIAGEM_SECA,False,0,0,0.0
3513504,Cubatão,SP,Sudeste,1992,1,ENXURRADA,False,0,0,0.0
3520400,Ilhabela,SP,Sudeste,1992,1,ENXURRADA,False,1,49,0.0
3555406,Ubatuba,SP,Sudeste,1992,1,VENDAVAL_CICLONE,False,3,3,0.0
2203701,Esperantina,PI,Nordeste,1992,1,ESTIAGEM_SECA,False,0,0,0.0
4302402,Bom Retiro do Sul,RS,Sul,1992,1,VENDAVAL_CICLONE,False,0,0,0.0
3303856,Paty do Alferes,RJ,Sudeste,1992,1,ENXURRADA,False,0,0,0.0
4306205,Cruzeiro do Sul,RS,Sul,1992,1,GRANIZO,False,0,0,0.0
2901007,Amargosa,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2902708,Barra,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2903904,Bom Jesus da Lapa,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2905008,Caculé,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2910008,Dário Meira,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2911709,Guanambi,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2913200,Ibotirama,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2913903,Ipiaú,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2917334,Iuiu,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2917409,Jacaraci,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2918407,Juazeiro,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2918605,Jussiape,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2919504,Livramento de Nossa Senhora,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2920007,Maiquinique,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2923605,Paramirim,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2924504,Pindaí,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2925709,Presidente Jânio Quadros,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2927804,Santa Cruz da Vitória,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2928109,Santa Maria da Vitória,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2931806,Tremedal,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2932200,Ubaitaba,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
2932705,Uruçuca,BA,Nordeste,1992,1,INUNDACAO,False,0,0,0.0
3303708,Paraíba do Sul,RJ,Sudeste,1992,1,ENXURRADA,False,0,0,0.0
4307807,Estrela,RS,Sul,1992,1,GRANIZO,False,0,0,0.0
4318309,São Gabriel,RS,Sul,1992,1,VENDAVAL_CICLONE,False,0,0,0.0
4322608,Venâncio Aires,RS,Sul,1992,1,GRANIZO,False,0,0,0.0
2902401,Aurelino Leal,BA,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2903409,Belmonte,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2904704,Buerarema,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2904803,Caatiba,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2907103,Carinhanha,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2907202,Casa Nova,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2907707,Chorrochó,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2909000,Cordeiros,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2909901,Curaçá,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2916203,Itapé,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2916302,Itapebi,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2918753,Lagoa Real,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2919801,Macaúbas,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2920106,Mairi,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2920205,Malhada,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2920502,Maracás,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2923407,Palmas de Monte Alto,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2925105,Poções,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926004,Remanso,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926400,Riacho de Santana,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2927101,Rodelas,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2203107,Cristino Castro,PI,Nordeste,1992,2,ESTIAGEM_SECA,False,0,0,0.0
4207403,Imbuia,SC,Sul,1992,2,ENXURRADA,False,0,0,0.0
4207304,Imbituba,SC,Sul,1992,2,GRANIZO,False,0,0,0.0
4209003,Joaçaba,SC,Sul,1992,2,GRANIZO,False,0,0,0.0
2900504,Érico Cardoso,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2902609,Baixa Grande,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2904605,Brumado,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2904753,Buritirama,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2905107,Caém,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2905156,Caetanos,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2905206,Caetité,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2905800,Camamu,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2908804,Contendas do Sincorá,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2909109,Coribe,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2910602,Esplanada,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2910776,Feira da Mata,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2912004,Ibiassucê,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2913408,Igaporã,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2919959,Maetinga,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2921054,Matina,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2923704,Paratinga,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2925006,Planalto,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930006,Sebastião Laranjeiras,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930154,Serra do Ramalho,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
3101706,Almenara,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3108602,Brasília de Minas,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3112703,Capitão Enéas,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3119500,Coronel Murta,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3124302,Espinosa,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3134608,Jaboticatubas,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3135605,Jequitaí,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3136801,Juramento,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3142908,Monte Azul,MG,Sudeste,1992,2,ENXURRADA,False,0,0,0.0
3143302,Montes Claros,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3146305,Padre Paraíso,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3152204,Porteirinha,MG,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
2900108,Abaíra,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2900207,Abaré,BA,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2903003,Barra do Mendes,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2903201,Barreiras,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2903235,Barro Alto,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2908606,Conde,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2908705,Condeúba,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2909307,Correntina,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2910107,Dom Basílio,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2910859,Filadélfia,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2911105,Formosa do Rio Preto,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2911402,Glória,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2911907,Iaçu,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2912608,Ibiquera,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2913101,Ibititá,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2914109,Ipupiara,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2914703,Itaberaba,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2914802,Itabuna,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2915809,Itambé,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2916708,Itaquara,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2917359,Jaborandi,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2918001,Jequié,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2919702,Macarani,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2921807,Mortugaba,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2922052,Mulungu do Morro,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2922250,Muquém do São Francisco,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2922508,Nazaré,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2922805,Nova Itarana,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2922854,Nova Redenção,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2924009,Paulo Afonso,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2924405,Pilão Arcado,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2925600,Presidente Dutra,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2925808,Queimadas,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926103,Retirolândia,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926301,Riachão do Jacuípe,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926707,Rio de Contas,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926806,Rio do Antônio,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2926905,Rio do Pires,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2928208,Santana,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2928406,Santa Rita de Cássia,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930204,Sento Sé,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930600,Serrolândia,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930758,Sítio do Mato,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2930774,Sobradinho,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2931004,Tanhaçu,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2932408,Uibaí,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2932606,Urandi,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2933604,Xique-Xique,BA,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
3200904,Barra de São Francisco,ES,Sudeste,1992,2,ENXURRADA,False,0,0,0.0
3203205,Linhares,ES,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
3204906,São Mateus,ES,Sudeste,1992,2,INUNDACAO,False,0,0,0.0
2612604,Santa Maria da Boa Vista,PE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
4317806,Santo Augusto,RS,Sul,1992,2,ESTIAGEM_SECA,False,0,0,0.0
1709005,Goiatins,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1710706,Itaguatins,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1713205,Miracema do Tocantins,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1716505,Pedro Afonso,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1718204,Porto Nacional,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1718303,Praia Norte,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
1718402,Presidente Kennedy,TO,Norte,1992,2,ENXURRADA,False,0,0,0.0
2611101,Petrolina,PE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2609808,Orocó,PE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2203602,Eliseu Martins,PI,Nordeste,1992,2,ESTIAGEM_SECA,False,0,0,0.0
2800100,Amparo de São Francisco,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2800704,Brejo Grande,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2801108,Canhoba,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2802403,Gararu,SE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2802700,Ilha das Flores,SE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2804409,Neópolis,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2804706,Nossa Senhora de Lourdes,SE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2805604,Porto da Folha,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2805703,Propriá,SE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
2807303,Telha,SE,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2706703,Penedo,AL,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2706802,Piaçabuçu,AL,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2707503,Porto Real do Colégio,AL,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2708204,São Brás,AL,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
2709202,Traipu,AL,Nordeste,1992,2,ENXURRADA,False,0,0,0.0
5207907,Flores de Goiás,GO,Centro-Oeste,1992,2,INUNDACAO,False,0,0,0.0
5214903,Nova Roma,GO,Centro-Oeste,1992,2,INUNDACAO,False,0,0,0.0
2603009,Cabrobó,PE,Nordeste,1992,2,INUNDACAO,False,0,0,0.0
4200606,Águas Mornas,SC,Sul,1992,2,INUNDACAO,False,0,0,0.0
4200705,Alfredo Wagner,SC,Sul,1992,2,INUNDACAO,False,0,0,0.0
4202404,Blumenau,SC,Sul,1992,2,ENXURRADA,False,0,0,0.0
4203709,Canelinha,SC,Sul,1992,2,ENXURRADA,False,0,0,0.0
5003207,Corumbá,MS,Centro-Oeste,1992,2,ENXURRADA,False,0,0,0.0
5005202,Ladário,MS,Centro-Oeste,1992,2,INUNDACAO,False,0,0,0.0
4309605,Horizontina,RS,Sul,1992,3,ESTIAGEM_SECA,False,0,0,0.0
4211306,Navegantes,SC,Sul,1992,3,INUNDACAO,False,0,0,0.0
4306205,Cruzeiro do Sul,RS,Sul,1992,3,GRANIZO,False,0,0,0.0
4304507,Canguçu,RS,Sul,1992,3,ENXURRADA,False,0,0,0.0
4307807,Estrela,RS,Sul,1992,3,GRANIZO,False,0,0,0.0
1707702,Filadélfia,TO,Norte,1992,3,ENXURRADA,False,0,0,0.0
1720309,São Sebastião do Tocantins,TO,Norte,1992,3,ENXURRADA,False,0,0,0.0
4310108,Igrejinha,RS,Sul,1992,3,INUNDACAO,False,0,0,0.0
4313060,Nova Hartz,RS,Sul,1992,3,INUNDACAO,False,0,0,0.0
3124302,Espinosa,MG,Sudeste,1992,3,ENXURRADA,False,0,0,0.0
2204907,Isaías Coelho,PI,Nordeste,1992,3,ESTIAGEM_SECA,False,0,0,0.0
2209005,Rio Grande do Piauí,PI,Nordeste,1992,3,ESTIAGEM_SECA,False,0,0,0.0
2200301,Alto Longá,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2205300,Jerumenha,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2203800,Flores do Piauí,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2204204,Francisco Santos,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2707008,Pindoba,AL,Nordeste,1992,4,ENXURRADA,False,0,0,0.0
2708105,Santana do Mundaú,AL,Nordeste,1992,4,ENXURRADA,False,0,0,0.0
2604700,Correntes,PE,Nordeste,1992,4,INUNDACAO,False,0,0,0.0
2606002,Garanhuns,PE,Nordeste,1992,4,INUNDACAO,False,0,0,0.0
2201101,Avelino Lopes,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2202505,Caracol,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2204105,Francisco Ayres,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2204600,Hugo Napoleão,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2205904,Manoel Emídio,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2207306,Paes Landim,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2210201,São José do Piauí,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2201705,Bertolínia,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2201804,Bocaina,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2202000,Buriti dos Lopes,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2204006,Francinópolis,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2205409,Joaquim Pires,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2203008,Cristalândia do Piauí,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2204303,Fronteiras,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2205003,Itainópolis,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
2203206,Curimatá,PI,Nordeste,1992,4,ESTIAGEM_SECA,False,0,0,0.0
